City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bengaluru,10/08/2017,14.1,77.1,10.9,27.8,0.0,24.6,0.6,4.5,9.7,1.0,1.1,0.0,50.0,Good
Bengaluru,11/08/2017,10.1,71.8,14.0,32.5,0.0,24.4,0.7,4.1,16.6,1.2,1.4,0.0,56.0,Satisfactory
Bengaluru,12/08/2017,3.9,61.7,12.5,32.5,0.0,4.6,0.9,5.2,18.9,1.0,1.3,0.0,50.0,Good
Bengaluru,13/08/2017,4.7,116.6,16.4,32.8,59.6,15.3,1.1,4.6,23.7,1.2,1.1,0.6,67.0,Satisfactory
Bengaluru,14/08/2017,19.4,115.3,12.8,32.5,0.0,23.0,1.0,4.9,26.5,1.3,1.5,0.0,82.0,Satisfactory
Bengaluru,15/08/2017,20.9,68.1,14.8,29.7,0.0,24.2,0.6,5.4,7.4,0.8,0.8,0.0,70.0,Satisfactory
Bengaluru,16/08/2017,17.9,60.6,7.3,25.0,0.0,24.6,1.0,5.4,20.5,1.1,1.2,0.0,65.0,Satisfactory
Bengaluru,17/08/2017,18.4,78.2,5.5,29.6,0.0,24.7,1.2,4.5,21.9,1.0,0.8,0.0,70.0,Satisfactory
Bengaluru,18/08/2017,14.9,57.1,7.9,30.9,0.0,24.7,0.6,4.3,21.4,0.9,0.9,0.0,64.0,Satisfactory
Bengaluru,19/08/2017,18.7,53.1,9.1,27.6,0.0,24.5,0.7,4.7,20.1,0.8,0.7,0.0,57.0,Satisfactory
Bengaluru,20/08/2017,10.9,61.8,16.1,29.6,0.0,24.3,1.0,4.9,11.2,1.0,0.5,0.0,63.0,Satisfactory
Bengaluru,21/08/2017,14.5,88.9,11.7,28.1,0.0,24.5,1.0,4.9,16.0,0.7,0.6,0.0,48.0,Good
Bengaluru,22/08/2017,18.9,89.7,11.4,26.9,0.0,24.4,0.9,5.1,20.9,0.7,0.7,0.0,63.0,Satisfactory
Bengaluru,23/08/2017,18.2,75.8,9.1,26.6,0.0,24.3,0.8,4.2,27.2,1.0,1.0,0.0,62.0,Satisfactory
Bengaluru,24/08/2017,59.0,66.2,11.6,27.0,0.0,24.5,0.7,4.7,21.8,1.0,1.3,0.0,68.0,Satisfactory
Bengaluru,25/08/2017,98.0,49.6,8.8,25.2,0.0,24.2,0.6,4.7,19.9,0.8,0.8,0.0,172.0,Moderate
Bengaluru,26/08/2017,14.2,72.6,9.5,26.2,0.0,25.1,1.0,4.6,19.8,0.6,0.5,0.0,91.0,Satisfactory
Bengaluru,27/08/2017,11.7,48.4,11.8,26.1,0.0,24.2,0.7,4.8,7.6,0.6,0.6,0.0,39.0,Good
Bengaluru,28/08/2017,17.6,89.9,15.2,28.0,0.0,24.4,0.9,5.5,13.1,0.6,0.6,0.0,47.0,Good
Bengaluru,29/08/2017,16.3,100.7,15.7,28.5,0.0,24.6,1.0,4.8,15.0,0.5,0.6,0.0,57.0,Satisfactory
Bengaluru,30/08/2017,20.4,90.9,10.2,26.3,0.0,24.6,0.8,4.8,16.3,0.7,0.7,0.0,56.0,Satisfactory
Bengaluru,31/08/2017,25.0,111.7,7.9,26.7,0.0,24.8,0.8,5.5,24.7,0.9,1.0,0.0,69.0,Satisfactory
Bengaluru,01/09/2017,158.7,86.1,12.6,26.7,0.0,24.4,1.2,4.9,13.5,1.4,1.8,0.0,200.0,Moderate
Bengaluru,02/09/2017,114.9,87.1,24.0,32.0,0.0,24.4,0.8,4.8,15.9,1.4,2.2,0.0,135.0,Moderate
Bengaluru,03/09/2017,14.2,59.9,16.7,30.6,0.0,24.2,0.7,4.8,29.7,0.9,1.2,0.0,107.0,Moderate
Bengaluru,04/09/2017,39.7,85.2,16.0,30.2,0.0,24.4,0.8,4.6,23.8,1.2,1.6,0.0,74.0,Satisfactory
Bengaluru,05/09/2017,14.2,98.1,13.4,28.6,0.0,24.4,1.3,5.3,24.0,1.6,1.9,0.0,79.0,Satisfactory
Bengaluru,06/09/2017,21.2,49.1,14.2,28.6,0.0,24.1,0.6,5.3,27.6,1.1,1.6,0.0,101.0,Moderate
Bengaluru,07/09/2017,9.6,100.4,14.3,30.9,0.0,24.4,0.7,5.6,12.5,1.4,1.8,0.0,60.0,Satisfactory
Bengaluru,08/09/2017,32.9,72.7,12.0,30.8,0.0,24.4,0.9,4.7,34.5,1.4,1.8,0.0,75.0,Satisfactory
Bengaluru,09/09/2017,22.6,83.2,17.5,36.3,0.0,24.3,0.7,4.8,15.1,1.4,2.2,0.0,114.0,Moderate
Bengaluru,10/09/2017,14.5,93.5,31.7,39.2,0.0,9.4,0.7,6.0,9.7,0.9,1.3,0.0,57.0,Satisfactory
Bengaluru,11/09/2017,15.3,115.6,24.7,42.4,0.0,9.4,0.7,6.2,9.5,1.1,1.0,0.0,68.0,Satisfactory
Bengaluru,12/09/2017,17.5,104.5,16.2,39.1,0.0,25.3,0.7,5.4,11.3,1.0,1.0,0.0,68.0,Satisfactory
Bengaluru,13/09/2017,16.5,108.4,12.1,34.8,0.0,24.6,0.7,4.7,12.9,1.0,1.1,0.0,59.0,Satisfactory
Bengaluru,14/09/2017,14.0,90.7,9.2,29.4,0.0,24.2,0.9,4.4,28.4,0.8,1.2,0.0,63.0,Satisfactory
Bengaluru,15/09/2017,8.6,71.8,11.3,31.4,0.0,25.1,0.6,4.7,18.5,0.9,1.0,0.0,52.0,Satisfactory
Bengaluru,16/09/2017,8.5,92.8,11.5,31.4,0.0,24.2,0.4,5.4,14.4,0.6,0.7,0.0,49.0,Good
Bengaluru,17/09/2017,7.0,52.8,12.3,31.8,0.0,23.4,0.4,5.5,5.9,0.6,0.6,0.0,40.0,Good
Bengaluru,18/09/2017,8.6,66.3,8.8,28.5,0.0,23.9,0.4,5.1,6.2,0.5,0.5,0.0,43.0,Good
Bengaluru,19/09/2017,7.7,87.0,8.8,29.4,0.0,24.0,0.4,5.6,19.6,0.6,0.6,0.0,44.0,Good
Bengaluru,20/09/2017,10.2,81.5,6.9,28.5,0.0,24.0,0.5,5.1,25.6,0.5,0.5,0.0,52.0,Satisfactory
Bengaluru,21/09/2017,12.6,80.5,7.3,28.2,0.0,24.0,0.4,5.2,24.2,0.6,0.6,0.0,51.0,Satisfactory
Bengaluru,22/09/2017,17.9,80.5,6.3,27.5,0.0,24.0,0.4,4.9,29.0,0.9,0.9,0.0,51.0,Satisfactory
Bengaluru,23/09/2017,21.6,91.1,10.2,31.0,0.0,24.2,0.4,5.3,41.3,1.6,2.2,0.0,76.0,Satisfactory
Bengaluru,24/09/2017,23.7,112.5,15.2,35.1,0.0,24.2,0.5,6.0,29.4,1.7,2.0,0.0,76.0,Satisfactory
Bengaluru,25/09/2017,19.3,53.2,8.9,29.2,0.0,23.8,0.4,5.5,24.1,1.3,2.0,0.0,57.0,Satisfactory
Bengaluru,26/09/2017,22.5,76.9,8.5,29.1,0.0,23.9,0.5,4.8,27.4,1.2,1.8,0.0,65.0,Satisfactory
Bengaluru,27/09/2017,28.3,50.9,15.3,38.3,0.0,22.6,0.6,6.2,7.8,1.2,2.0,0.0,83.0,Satisfactory
Bengaluru,28/09/2017,21.6,90.3,4.6,24.8,0.0,21.8,0.3,4.6,21.6,1.1,1.0,0.0,56.0,Satisfactory
Bengaluru,29/09/2017,22.4,71.2,7.6,29.6,0.0,23.8,0.5,5.1,9.0,0.8,0.7,0.0,58.0,Satisfactory
Bengaluru,30/09/2017,30.6,68.5,7.0,26.2,0.0,23.9,0.4,5.7,29.9,1.1,1.1,0.0,61.0,Satisfactory
Bengaluru,01/10/2017,20.0,57.5,5.6,27.0,1.4,23.9,0.4,4.5,21.9,1.0,0.9,0.0,66.0,Satisfactory
Bengaluru,02/10/2017,20.5,46.5,38.9,25.7,1.8,23.9,0.5,5.6,34.0,0.9,0.8,0.0,69.0,Satisfactory
Bengaluru,03/10/2017,22.8,63.8,6.5,25.4,1.8,24.0,0.5,4.5,29.9,0.9,0.8,0.0,62.0,Satisfactory
Bengaluru,04/10/2017,121.6,67.0,4.7,24.7,7.5,23.9,0.6,5.4,30.3,1.4,1.2,0.0,125.0,Moderate
Bengaluru,05/10/2017,21.4,42.3,13.2,32.2,21.6,24.0,0.7,5.1,10.5,1.0,1.1,0.0,126.0,Moderate
Bengaluru,06/10/2017,24.7,55.4,8.6,28.5,17.2,24.0,0.6,5.7,28.3,1.4,1.8,0.0,80.0,Satisfactory
Bengaluru,07/10/2017,29.2,70.6,10.0,26.8,17.2,25.3,0.6,4.6,22.0,1.2,1.7,0.0,70.0,Satisfactory
Bengaluru,08/10/2017,78.1,65.0,7.6,22.5,14.4,26.3,0.6,4.2,35.9,1.1,1.3,0.0,104.0,Moderate
Bengaluru,09/10/2017,26.1,71.9,9.2,25.0,15.2,26.5,1.4,5.2,20.4,2.2,2.8,0.0,83.0,Satisfactory
Bengaluru,10/10/2017,32.2,73.8,9.9,29.0,14.8,26.4,2.0,3.9,45.1,1.3,4.1,0.0,130.0,Moderate
Bengaluru,11/10/2017,22.5,62.7,14.2,31.6,17.4,26.2,0.6,4.4,35.0,1.7,2.4,0.0,79.0,Satisfactory
Bengaluru,12/10/2017,27.3,54.6,10.5,30.9,16.2,26.6,0.6,4.2,22.7,1.6,2.4,0.0,71.0,Satisfactory
Bengaluru,13/10/2017,24.8,52.2,10.7,30.6,16.6,26.2,0.5,4.5,14.6,1.6,2.3,0.0,61.0,Satisfactory
Bengaluru,14/10/2017,32.6,44.6,10.1,28.1,15.1,26.2,0.5,4.6,9.9,1.4,2.0,0.0,67.0,Satisfactory
Bengaluru,15/10/2017,40.3,50.9,14.0,34.0,18.6,26.0,0.5,4.2,13.4,0.9,1.2,0.0,73.0,Satisfactory
Bengaluru,16/10/2017,21.6,76.6,9.4,29.1,15.1,26.3,0.4,4.0,15.0,2.1,2.2,0.0,58.0,Satisfactory
Bengaluru,17/10/2017,27.9,118.9,14.4,35.2,21.3,26.8,0.6,4.4,17.2,3.0,3.4,0.0,64.0,Satisfactory
Bengaluru,18/10/2017,39.4,188.7,18.3,41.7,23.7,26.8,0.6,4.8,27.5,2.9,3.6,0.0,98.0,Satisfactory
Bengaluru,19/10/2017,44.7,147.9,12.5,32.4,21.7,26.7,0.6,4.4,34.6,1.2,2.2,0.0,98.0,Satisfactory
Bengaluru,20/10/2017,79.8,264.9,14.2,40.4,22.5,26.8,0.6,5.9,38.7,1.6,2.5,0.0,177.0,Moderate
Bengaluru,21/10/2017,39.7,157.6,8.2,32.2,16.9,26.5,0.9,5.7,34.9,1.0,1.5,0.0,129.0,Moderate
Bengaluru,22/10/2017,22.4,118.7,8.3,31.0,14.9,26.3,0.8,5.3,28.1,0.8,1.3,0.0,79.0,Satisfactory
Bengaluru,23/10/2017,26.8,123.4,9.2,33.3,17.7,26.4,1.1,5.4,34.0,1.2,1.9,0.0,80.0,Satisfactory
Bengaluru,24/10/2017,42.6,176.3,15.8,44.6,25.3,26.6,1.3,5.6,27.3,1.9,2.6,0.0,94.0,Satisfactory
Bengaluru,25/10/2017,35.3,134.2,16.4,43.0,26.4,26.4,1.6,4.4,20.6,0.9,1.1,0.0,96.0,Satisfactory
Bengaluru,26/10/2017,25.5,88.0,17.0,39.1,22.6,26.4,1.2,4.3,12.7,0.5,0.8,0.0,75.0,Satisfactory
Bengaluru,27/10/2017,26.0,87.1,14.0,36.5,19.5,26.4,1.0,4.3,19.7,0.6,0.8,0.0,66.0,Satisfactory
Bengaluru,28/10/2017,37.4,91.8,15.8,39.2,22.2,26.6,1.6,5.0,32.1,0.5,0.7,0.0,80.0,Satisfactory
Bengaluru,29/10/2017,47.5,100.4,15.0,39.0,21.5,26.6,1.1,4.3,36.7,0.0,0.1,0.0,98.0,Satisfactory
Bengaluru,30/10/2017,45.5,82.6,9.6,32.5,16.6,26.6,0.8,3.7,32.7,0.0,0.0,0.0,102.0,Moderate
Bengaluru,31/10/2017,122.4,68.1,12.1,33.7,24.4,26.6,0.8,3.6,47.8,0.0,0.2,0.0,120.0,Moderate
Bengaluru,01/11/2017,39.9,56.9,6.5,24.8,47.5,26.4,0.5,2.7,43.9,0.0,0.1,0.0,141.0,Moderate
Bengaluru,02/11/2017,66.5,57.1,7.2,26.8,50.5,26.1,0.4,4.2,44.4,0.0,0.1,0.0,120.0,Moderate
Bengaluru,03/11/2017,58.7,73.5,8.5,29.4,62.3,26.6,0.6,5.1,52.2,0.0,0.2,0.0,159.0,Moderate
Bengaluru,04/11/2017,41.0,64.6,14.4,34.1,28.0,26.6,0.8,3.3,43.2,0.0,0.1,0.0,125.0,Moderate
Bengaluru,05/11/2017,26.7,29.3,14.9,29.0,23.5,26.4,0.7,3.3,17.2,0.0,0.0,0.0,59.0,Satisfactory
Bengaluru,06/11/2017,22.0,27.3,11.6,29.8,22.2,26.9,0.8,3.2,6.8,0.0,0.2,0.0,49.0,Good
Bengaluru,07/11/2017,28.0,42.4,13.1,33.6,25.1,26.8,0.8,3.5,7.0,0.0,0.3,0.0,68.0,Satisfactory
Bengaluru,08/11/2017,26.9,40.1,13.3,33.4,25.5,26.8,0.9,3.0,13.7,0.0,0.2,0.0,54.0,Satisfactory
Bengaluru,09/11/2017,25.9,66.2,12.3,37.6,26.4,26.8,1.0,3.3,30.5,0.0,0.2,0.0,70.0,Satisfactory
Bengaluru,10/11/2017,31.2,51.6,9.1,30.2,20.9,25.7,0.9,2.8,24.1,0.0,0.2,0.0,75.0,Satisfactory
Bengaluru,11/11/2017,32.9,77.1,10.7,36.1,24.5,26.5,1.0,4.0,30.9,0.0,0.2,0.0,77.0,Satisfactory
Bengaluru,12/11/2017,27.0,72.0,10.1,36.3,24.2,26.4,0.9,3.8,14.8,0.0,0.0,0.0,69.0,Satisfactory
Bengaluru,13/11/2017,30.4,57.8,9.6,32.5,22.1,26.5,0.7,3.7,43.2,0.0,0.1,0.0,65.0,Satisfactory
Bengaluru,14/11/2017,26.9,65.9,8.7,30.6,20.5,26.6,0.9,4.2,37.7,0.0,0.0,0.0,68.0,Satisfactory
Bengaluru,15/11/2017,30.7,66.3,5.9,27.6,17.3,26.7,0.9,3.9,39.3,0.0,0.1,0.0,66.0,Satisfactory
Bengaluru,16/11/2017,37.9,78.1,9.6,34.5,23.1,26.9,1.0,4.3,34.3,0.0,0.1,0.0,76.0,Satisfactory
Bengaluru,17/11/2017,35.7,71.4,5.8,30.3,18.8,26.6,0.9,4.0,37.5,0.0,0.2,0.0,81.0,Satisfactory
Bengaluru,18/11/2017,35.0,63.2,8.7,36.6,22.6,26.9,0.7,3.6,19.3,0.0,0.1,0.0,64.0,Satisfactory
Bengaluru,19/11/2017,30.7,59.0,11.0,39.4,25.1,26.6,0.9,3.8,15.1,0.0,0.0,0.0,68.0,Satisfactory
Bengaluru,20/11/2017,32.2,58.7,10.9,36.6,25.0,26.4,0.9,3.6,17.3,0.0,0.0,0.0,62.0,Satisfactory
Bengaluru,21/11/2017,25.8,41.4,12.9,34.1,26.7,26.4,0.9,3.8,3.1,0.0,0.0,0.0,60.0,Satisfactory
Bengaluru,22/11/2017,44.8,46.7,12.0,37.0,28.5,26.8,0.8,3.4,15.6,0.0,0.1,0.0,65.0,Satisfactory
Bengaluru,23/11/2017,38.1,63.4,11.1,42.8,28.1,27.2,1.0,4.0,28.6,0.0,0.1,0.0,87.0,Satisfactory
Bengaluru,24/11/2017,17.6,80.2,12.2,46.1,30.9,26.8,1.0,3.9,29.1,0.0,0.1,0.0,82.0,Satisfactory
Bengaluru,25/11/2017,17.8,81.9,15.4,50.6,34.9,9.1,0.9,3.8,38.5,0.0,0.0,0.0,72.0,Satisfactory
Bengaluru,26/11/2017,15.7,69.7,15.3,48.1,33.7,8.5,0.9,3.8,35.7,0.0,0.0,0.0,69.0,Satisfactory
Bengaluru,27/11/2017,10.7,57.0,16.9,47.5,34.1,16.0,0.9,3.8,24.4,0.0,0.0,0.0,58.0,Satisfactory
Bengaluru,28/11/2017,11.5,65.1,15.6,50.1,34.5,16.0,0.9,4.0,22.5,0.0,0.0,0.0,58.0,Satisfactory
Bengaluru,29/11/2017,197.4,64.6,11.0,39.4,26.6,8.3,0.8,4.0,23.7,0.0,0.0,0.0,82.0,Satisfactory
Bengaluru,30/11/2017,74.5,36.8,10.4,32.3,22.7,14.4,1.0,4.1,19.7,0.0,0.0,0.0,68.0,Satisfactory
Bengaluru,01/12/2017,1.8,19.2,8.5,31.4,21.3,8.9,0.6,3.2,4.1,0.0,0.0,0.0,53.0,Satisfactory
Bengaluru,02/12/2017,1.7,53.4,8.6,35.7,23.4,8.9,0.6,3.0,4.6,0.0,0.0,0.0,26.0,Good
Bengaluru,03/12/2017,32.4,69.7,13.4,42.0,29.3,11.3,0.9,2.2,8.9,0.0,0.0,0.0,54.0,Satisfactory
Bengaluru,04/12/2017,18.7,71.9,13.4,42.5,30.3,7.2,0.9,2.6,24.5,0.0,0.0,0.0,68.0,Satisfactory
Bengaluru,05/12/2017,11.3,64.0,12.4,40.1,25.2,8.1,0.7,3.0,12.4,0.0,0.0,0.0,63.0,Satisfactory
Bengaluru,06/12/2017,93.7,92.2,12.0,44.5,28.2,25.9,0.9,4.9,14.2,0.0,0.4,0.0,83.0,Satisfactory
Bengaluru,07/12/2017,70.2,78.0,15.1,47.6,31.8,37.8,1.3,4.4,14.5,0.5,2.9,0.3,96.0,Satisfactory
Bengaluru,08/12/2017,103.2,93.6,28.0,66.2,50.2,68.4,1.0,4.8,22.7,0.0,1.3,0.0,120.0,Moderate
Bengaluru,09/12/2017,90.6,108.4,21.5,63.0,44.6,30.0,1.1,4.9,10.8,0.0,1.4,0.0,148.0,Moderate
Bengaluru,10/12/2017,81.3,117.0,17.6,57.9,38.8,42.4,1.1,5.0,16.8,0.0,1.2,0.0,133.0,Moderate
Bengaluru,11/12/2017,63.5,85.7,8.2,38.9,41.9,37.6,0.8,4.4,15.7,0.0,1.3,0.0,143.0,Moderate
Bengaluru,12/12/2017,87.0,85.6,7.9,33.9,33.0,55.0,0.6,3.8,25.0,0.1,1.3,0.3,86.0,Satisfactory
Bengaluru,13/12/2017,88.2,93.9,10.4,39.0,28.2,87.2,0.8,3.7,21.5,0.0,1.2,0.0,75.0,Satisfactory
Bengaluru,14/12/2017,161.4,73.5,16.4,43.7,34.2,56.0,0.9,3.7,38.8,0.1,1.2,0.3,86.0,Satisfactory
Bengaluru,15/12/2017,85.6,55.1,42.0,81.8,67.9,28.0,1.0,2.9,7.9,0.0,1.2,0.0,122.0,Moderate
Bengaluru,16/12/2017,75.9,63.3,12.9,42.6,29.8,14.8,0.8,3.2,23.1,0.1,1.1,0.0,119.0,Moderate
Bengaluru,17/12/2017,79.8,69.6,12.2,48.6,31.6,14.8,0.9,3.6,18.5,0.0,1.1,0.0,100.0,Satisfactory
Bengaluru,18/12/2017,84.8,81.5,13.9,63.3,39.9,36.1,0.9,3.7,21.0,0.5,1.1,0.0,108.0,Moderate
Bengaluru,19/12/2017,76.9,72.7,10.0,50.3,31.7,65.0,1.0,3.7,46.7,0.0,1.2,0.0,112.0,Moderate
Bengaluru,20/12/2017,107.9,70.3,11.3,80.9,88.6,57.1,1.0,6.4,8.6,0.0,1.2,0.0,110.0,Moderate
Bengaluru,21/12/2017,84.6,62.2,10.6,115.1,69.8,50.0,1.0,5.8,9.8,0.0,1.1,0.0,131.0,Moderate
Bengaluru,22/12/2017,71.7,58.0,11.4,142.4,77.9,37.0,1.0,3.3,17.1,0.0,1.2,0.0,93.0,Satisfactory
Bengaluru,23/12/2017,56.1,60.3,10.1,61.7,37.7,80.1,0.9,3.6,19.2,0.0,1.2,0.0,91.0,Satisfactory
Bengaluru,24/12/2017,48.8,38.6,3.7,31.5,17.8,84.3,0.7,2.3,19.4,0.0,1.1,0.1,70.0,Satisfactory
Bengaluru,25/12/2017,159.5,45.3,4.6,29.6,14.4,72.5,0.7,2.8,18.8,0.6,1.2,0.0,91.0,Satisfactory
Bengaluru,26/12/2017,63.3,61.0,7.6,32.2,20.9,37.0,0.8,2.7,32.5,0.0,1.2,0.1,174.0,Moderate
Bengaluru,27/12/2017,73.7,87.0,6.4,44.7,26.8,9.8,0.9,3.4,18.9,0.0,1.0,0.0,99.0,Satisfactory
Bengaluru,28/12/2017,62.8,83.3,7.0,44.6,25.5,10.4,1.0,3.4,52.7,0.0,1.0,0.0,109.0,Moderate
Bengaluru,29/12/2017,32.6,74.5,10.8,48.7,27.5,9.6,1.1,3.6,17.2,0.2,1.2,0.0,85.0,Satisfactory
Bengaluru,30/12/2017,26.7,70.7,10.0,42.6,24.2,9.0,1.1,3.3,33.5,0.0,1.2,0.0,77.0,Satisfactory
Bengaluru,31/12/2017,18.3,59.1,11.9,41.9,24.6,8.3,1.0,3.0,32.4,0.0,0.0,0.0,72.0,Satisfactory
Bengaluru,01/01/2018,38.1,74.5,9.9,42.2,22.6,8.9,1.0,3.2,25.9,0.0,0.0,0.0,73.0,Satisfactory
Bengaluru,02/01/2018,35.1,78.6,7.2,41.7,21.5,8.9,1.0,3.4,24.8,0.0,0.0,0.0,86.0,Satisfactory
Bengaluru,03/01/2018,28.8,69.7,9.6,50.2,25.2,8.3,1.1,2.8,35.3,0.0,0.0,0.0,84.0,Satisfactory
Bengaluru,04/01/2018,24.6,80.0,6.8,46.1,25.4,8.3,1.0,3.3,46.6,0.0,0.0,0.0,86.0,Satisfactory
Bengaluru,05/01/2018,24.3,93.3,8.0,52.5,27.3,8.5,1.0,5.3,51.9,0.0,0.0,0.0,95.0,Satisfactory
Bengaluru,06/01/2018,30.0,94.2,7.6,51.8,26.5,8.2,1.0,4.3,59.6,0.0,0.0,0.0,102.0,Moderate
Bengaluru,07/01/2018,40.0,94.4,8.2,49.4,24.4,8.9,1.0,3.4,62.1,0.0,0.0,0.0,104.0,Moderate
Bengaluru,08/01/2018,34.9,77.2,5.1,46.4,24.6,8.9,0.9,4.3,76.8,0.0,0.0,0.0,93.0,Satisfactory
Bengaluru,09/01/2018,28.7,76.9,6.8,43.4,22.1,23.9,1.0,16.6,70.2,3.3,23.5,5.5,84.0,Satisfactory
Bengaluru,10/01/2018,31.4,71.0,6.8,29.8,20.9,45.4,0.9,3.2,54.3,0.0,0.4,0.0,75.0,Satisfactory
Bengaluru,11/01/2018,54.3,63.4,11.1,45.3,31.3,48.3,1.0,4.9,37.0,0.0,0.3,0.0,76.0,Satisfactory
Bengaluru,12/01/2018,37.6,76.5,8.2,36.5,24.2,42.3,1.4,5.7,48.6,0.0,0.3,0.0,115.0,Moderate
Bengaluru,13/01/2018,36.1,98.7,9.7,43.3,29.0,41.4,0.9,3.5,47.4,0.0,0.2,0.0,101.0,Moderate
Bengaluru,14/01/2018,34.4,111.0,10.9,44.9,30.6,36.2,1.3,3.2,53.1,0.0,1.1,0.0,118.0,Moderate
Bengaluru,15/01/2018,38.8,100.6,5.6,34.0,20.8,33.7,0.9,3.4,66.4,0.0,0.2,0.0,98.0,Satisfactory
Bengaluru,16/01/2018,41.4,99.2,7.4,41.7,26.4,37.0,0.9,3.5,59.9,0.0,0.2,0.0,92.0,Satisfactory
Bengaluru,17/01/2018,46.8,101.1,6.6,37.5,23.5,36.5,0.9,3.6,64.8,0.0,0.3,0.0,98.0,Satisfactory
Bengaluru,18/01/2018,37.7,103.5,6.8,39.6,24.3,34.1,1.0,3.7,65.3,0.0,0.4,0.0,100.0,Satisfactory
Bengaluru,19/01/2018,55.0,93.0,5.9,38.7,23.4,36.3,1.2,4.2,72.0,0.0,0.4,0.0,104.0,Moderate
Bengaluru,20/01/2018,33.3,114.2,5.8,38.7,23.3,40.3,1.2,4.3,80.0,0.0,0.4,0.0,122.0,Moderate
Bengaluru,21/01/2018,33.6,104.3,4.8,33.8,20.3,45.2,1.1,4.0,81.6,0.0,0.3,0.0,103.0,Moderate
Bengaluru,22/01/2018,39.0,120.0,4.0,34.1,19.6,50.2,1.1,4.2,77.9,0.0,0.4,0.0,96.0,Satisfactory
Bengaluru,23/01/2018,48.1,132.3,4.2,35.2,20.2,57.6,1.2,4.6,60.8,0.1,0.4,0.0,102.0,Moderate
Bengaluru,24/01/2018,45.9,125.4,8.5,44.9,28.5,68.0,1.2,4.6,43.4,0.2,0.4,0.0,104.0,Moderate
Bengaluru,25/01/2018,39.9,129.0,5.5,33.8,20.6,64.8,1.1,4.2,56.2,0.0,0.4,0.0,101.0,Moderate
Bengaluru,26/01/2018,39.3,117.2,4.1,32.4,18.8,57.6,0.9,4.2,63.8,0.0,0.4,0.0,98.0,Satisfactory
Bengaluru,27/01/2018,47.0,143.3,5.0,36.4,21.6,57.8,1.0,4.2,61.2,0.0,0.5,0.0,104.0,Moderate
Bengaluru,28/01/2018,39.4,124.8,3.9,30.7,18.1,58.2,0.9,4.3,62.5,0.0,0.3,0.0,109.0,Moderate
Bengaluru,29/01/2018,33.5,114.2,4.7,36.2,20.9,60.9,1.0,4.2,55.3,0.0,0.3,0.0,94.0,Satisfactory
Bengaluru,30/01/2018,53.6,115.2,4.2,32.8,19.0,70.2,1.0,3.9,56.3,0.0,0.4,0.0,99.0,Satisfactory
Bengaluru,31/01/2018,37.9,113.0,4.4,36.1,20.8,73.4,1.1,4.1,52.6,0.0,0.5,0.0,109.0,Moderate
Bengaluru,01/02/2018,34.0,106.5,9.0,49.1,31.0,81.6,1.1,5.0,41.2,0.0,0.4,0.0,94.0,Satisfactory
Bengaluru,02/02/2018,29.6,103.8,5.9,42.8,25.1,76.0,1.4,4.4,49.4,0.0,1.3,0.0,118.0,Moderate
Bengaluru,03/02/2018,28.8,105.0,4.6,33.2,19.4,75.9,1.0,6.5,46.5,0.0,0.2,0.0,88.0,Satisfactory
Bengaluru,04/02/2018,23.3,99.7,4.3,32.2,17.8,60.3,0.9,12.7,42.5,0.0,0.0,0.0,87.0,Satisfactory
Bengaluru,05/02/2018,29.2,94.6,5.4,32.5,19.6,74.4,1.0,3.4,40.8,0.0,0.2,0.0,81.0,Satisfactory
Bengaluru,06/02/2018,32.6,98.8,4.0,29.0,17.2,83.0,0.9,3.5,40.5,0.0,0.3,0.0,85.0,Satisfactory
Bengaluru,07/02/2018,30.9,95.8,5.7,30.0,18.8,89.3,0.9,3.2,25.1,0.0,0.1,0.0,79.0,Satisfactory
Bengaluru,08/02/2018,35.5,87.2,13.6,45.3,32.1,94.2,1.1,4.2,27.4,0.0,0.2,0.0,80.0,Satisfactory
Bengaluru,09/02/2018,37.9,96.5,7.7,43.0,26.9,98.4,1.0,4.4,30.9,2.6,2.6,0.0,95.0,Satisfactory
Bengaluru,10/02/2018,30.3,84.9,8.4,39.5,25.7,90.6,1.0,6.6,25.3,1.7,4.2,0.0,83.0,Satisfactory
Bengaluru,11/02/2018,28.3,96.6,5.1,23.8,14.8,62.5,0.9,3.4,38.1,0.6,0.9,0.0,76.0,Satisfactory
Bengaluru,12/02/2018,27.9,88.9,5.3,24.8,15.0,10.8,1.0,3.0,32.6,0.5,0.9,0.0,74.0,Satisfactory
Bengaluru,13/02/2018,30.5,55.2,3.4,17.2,13.0,17.8,1.0,1.8,44.3,0.4,0.9,0.0,78.0,Satisfactory
Bengaluru,14/02/2018,32.4,68.6,3.7,17.6,13.5,19.8,1.0,1.6,38.2,0.3,0.8,0.0,71.0,Satisfactory
Bengaluru,15/02/2018,30.2,59.3,4.0,18.7,15.4,42.6,1.0,1.5,35.8,0.7,1.0,0.1,71.0,Satisfactory
Bengaluru,16/02/2018,29.6,53.9,6.7,30.0,22.2,12.6,1.0,2.8,36.4,0.9,1.2,0.1,70.0,Satisfactory
Bengaluru,17/02/2018,32.1,70.7,8.2,37.8,23.2,8.9,1.0,8.5,43.4,1.5,1.9,0.0,77.0,Satisfactory
